id,nearest_rev,nearest_fountain,nearest_rvertes,nearest_pcyclable,nearest_murbain,nearest_iexterne,min_col,min_val
525,83.4793419697884,657.5545979084633,185.06560357074684,57.24072958849315,810.1184652017616,26.40268410259467,nearest_iexterne,26.40268410259467
526,525.4625360713635,157.54895372501244,196.40755642487952,21.53194634114301,1315.6640231181088,39.316760231666,nearest_pcyclable,21.53194634114301
527,421.5037827271336,157.54895372501244,172.42659717343355,145.0472163972621,1287.8668938698966,12.680047224000871,nearest_iexterne,12.680047224000871
528,1272.100246842846,799.7255728350743,976.836960007463,263.9264807530546,2173.6622389490517,10.39669207542277,nearest_iexterne,10.39669207542277
529,1788.8756290619783,576.2535664685098,847.3693833425656,12.363281797277805,2218.2303311149944,21.878390998852304,nearest_pcyclable,12.363281797277805
530,1336.9915754606102,1422.5025758235104,1330.5378568183858,175.53237249462904,1602.426137947877,23.424421615810857,nearest_iexterne,23.424421615810857
531,1618.4429555795564,203.85467813945314,1013.172243963516,249.8071753343583,1956.040809753036,3.0173425765510156,nearest_iexterne,3.0173425765510156
532,1821.5024430951416,203.85467813945314,1210.675977462334,392.33628301043393,2159.508028062978,4.062283825481436,nearest_iexterne,4.062283825481436
533,2596.3863892553068,120.7510831862287,598.5543137904571,105.43624232808988,2141.0708021048927,23.745481438845886,nearest_iexterne,23.745481438845886
534,2662.206742806436,120.7510831862287,700.9153274507878,139.06794546766773,2220.2688738348966,37.663354743187114,nearest_iexterne,37.663354743187114
535,1762.4011677648064,179.23104300773716,225.07526812791428,187.8682139090816,1076.6130450700534,28.774070279037712,nearest_iexterne,28.774070279037712
536,1826.0369712752256,179.23104300773716,92.90102325135703,152.24217237054006,1215.4918635838983,149.5545163526928,nearest_rvertes,92.90102325135703
537,1872.4344024188033,63.456925264986126,198.92835451289923,78.45474336148109,1405.4413604630936,19.250236675066926,nearest_iexterne,19.250236675066926
538,1812.8696758622746,63.456925264986126,137.24701005293895,93.03732296094756,1357.7811481313108,19.72730574197833,nearest_iexterne,19.72730574197833
539,1784.1540184275252,120.24189478562845,148.72575276212163,18.47887319009207,1368.858386355677,42.110414583044175,nearest_pcyclable,18.47887319009207
540,1542.018830681109,75.89626164238999,444.46631374312125,76.30156033740528,1974.9897839565658,18.12278445554385,nearest_iexterne,18.12278445554385
541,1518.140862463828,75.89626164238999,439.8248358372244,152.03090904486157,2004.868302049133,21.190164729786115,nearest_iexterne,21.190164729786115
542,1585.1271918075206,104.72560543104551,350.29444091659303,143.9548850081448,1952.8941385852866,40.950802024677444,nearest_iexterne,40.950802024677444
543,835.8513505357275,100.11194315846784,1033.1621390973798,160.0575992955937,1296.069645066829,45.172087439527616,nearest_iexterne,45.172087439527616
544,747.2223544756075,100.11194315846784,942.6988597267717,90.45512778722821,1196.0283857548757,15.133138830071253,nearest_iexterne,15.133138830071253
545,684.0217886944383,142.36468638266084,1010.4812617775582,188.42406657098553,1194.5565268464952,149.46560140352807,nearest_fountain,142.36468638266084
546,726.504885478641,384.0543375074694,140.25193873792114,107.21892234327996,620.8578216880567,28.671104456972216,nearest_iexterne,28.671104456972216
547,1386.3034430529156,614.4967752236355,798.1392488850558,224.22439564576615,494.5590530870075,638.9676062998742,nearest_pcyclable,224.22439564576615
548,2115.4493853407675,80.56139876539861,214.81892832257049,123.72675248411181,787.6181752842211,23.58792084301498,nearest_iexterne,23.58792084301498
549,2195.4777680873003,80.56139876539861,159.60642572824514,62.31548479192081,861.0237719740445,20.157318584127275,nearest_iexterne,20.157318584127275
550,2798.0795958238705,121.06890717673988,135.4923054259664,176.16852251549392,1591.549848339816,39.84105094167062,nearest_iexterne,39.84105094167062
551,2914.3395203383807,121.06890717673988,87.66997333890697,60.24214101490364,1674.7512941311504,19.08789354930254,nearest_iexterne,19.08789354930254
552,2786.65880962935,687.3057591218467,266.4295354967677,46.88982217781347,1340.1796826397954,18.317508281367267,nearest_iexterne,18.317508281367267
553,3434.2604068720043,76.7299667219438,138.06146249205935,99.67392067162814,1986.4311329398993,36.3704223951653,nearest_iexterne,36.3704223951653
554,3503.811262135552,76.7299667219438,211.98147536636628,26.612485358487863,2056.2219322747683,8.561979071724732,nearest_iexterne,8.561979071724732
555,3057.4661127400095,310.45327628172134,128.55006910607386,77.51598776245508,1708.0761944847181,8.558346241462925,nearest_iexterne,8.558346241462925
556,3223.030892558078,310.45327628172134,150.362363871259,32.349631497889604,1961.379525067543,11.39090127339848,nearest_iexterne,11.39090127339848
557,2542.632629626339,44.114639384866294,133.9040274135159,148.47474389926623,1403.4196290016037,20.54528700150093,nearest_iexterne,20.54528700150093
558,2550.351616427915,44.114639384866294,156.13480023206267,147.2187793416728,1436.9069793751014,14.910724339583782,nearest_iexterne,14.910724339583782
559,2487.401958564839,63.152117565867336,94.22961697252366,174.1519436034475,1385.899149076789,12.473869960056263,nearest_iexterne,12.473869960056263
560,3545.538749684309,350.5315282472895,71.06590279403557,125.26187707041365,2311.6737290631695,11.668096754034996,nearest_iexterne,11.668096754034996
561,3227.5855111973724,68.28510584342696,103.1159133273948,11.942466457230864,2216.341510019747,20.313779110748637,nearest_pcyclable,11.942466457230864
562,3293.6266930597712,68.28510584342696,75.33178275341609,39.012205171269194,2234.4658545944753,16.737373589174283,nearest_iexterne,16.737373589174283
563,3372.266066776463,381.26507457553447,223.62075996570616,40.96734122375441,2261.8166502602357,12.927323358959057,nearest_iexterne,12.927323358959057
564,2677.3665965420178,93.05976128150043,217.1265773981414,129.2877592918393,1819.1449384916634,27.097238585721463,nearest_iexterne,27.097238585721463
565,2741.6467990346723,93.05976128150043,242.16485665853529,75.20269500307828,1752.3973542234353,27.571604363479352,nearest_iexterne,27.571604363479352
566,2966.5360969950425,256.76615184296116,38.59700007814091,16.515533198787196,1727.2905387260016,245.9700847758749,nearest_pcyclable,16.515533198787196
567,1646.7927946674138,238.21055380418466,1009.3065878397005,39.629187525045374,2095.9050926807327,6.317925168928189,nearest_iexterne,6.317925168928189
568,1408.826181805061,238.21055380418466,772.3683819655445,38.07063786553928,1863.1719208551388,26.764914441654472,nearest_iexterne,26.764914441654472
569,3290.439204450109,467.33259473192373,2659.3545352973238,161.02470595238267,3484.457611060613,19.076432779255583,nearest_iexterne,19.076432779255583
570,3126.392954806393,467.33259473192373,2498.011133998751,73.70365373688057,3506.115400512475,23.143738666310195,nearest_iexterne,23.143738666310195
571,2102.8735317901937,3.7053123259229377,1542.8330802087303,253.96944509128141,2425.5290924463147,28.674852972450147,nearest_fountain,3.7053123259229377
572,2105.5967593736736,3.7053123259229377,1542.4897728086514,250.92340115237945,2427.571106474991,31.52592547368658,nearest_fountain,3.7053123259229377
573,2020.142639251539,166.56701310383465,1376.533695638588,320.9869856804864,2309.19661341552,38.40814558149484,nearest_iexterne,38.40814558149484
574,3086.0920951364014,174.69432793403212,3048.8723192729235,325.659420830774,2634.3921448688557,32.014847679760145,nearest_iexterne,32.014847679760145
575,3254.2626647720394,19.390820435344125,3217.2112086704706,338.009349006737,2502.979348787783,21.837144089398798,nearest_fountain,19.390820435344125
