id,nearest_rev,nearest_fountain,nearest_rvertes,nearest_pcyclable,nearest_murbain,nearest_iexterne,min_col,min_val,longitude,latitude,objectid,superficie,count
744,6352.27920411691,107.94522117420895,635.386562856437,34.048313096879966,2367.428176927179,66.19381013187997,nearest_pcyclable,34.048313096879966,-73.6393439963553,45.6086677317225,4027,2.4627855489084647,3
745,6095.160699082591,96.46981137668782,456.507492646529,22.16880155820038,2075.9144235863528,30.710135932203347,nearest_pcyclable,22.16880155820038,-73.6287936212261,45.606052529743,4173,3.94034333638552,3
746,6026.827212906255,153.10353412754117,385.2700687213175,125.496505355063,2149.451972633873,49.75938907701502,nearest_iexterne,49.75938907701502,-73.6289956000353,45.6046823154285,4173,3.94034333638552,3
747,6190.948696048829,96.46981137668782,411.5990014131007,66.1767897512195,2142.6149734779024,35.83887057736675,nearest_iexterne,35.83887057736675,-73.6299027921314,45.6064363097501,4173,3.94034333638552,3
748,5359.984300397684,102.80106077763136,61.64490775891248,114.72465192105555,2115.531808851492,15.115258283255082,nearest_iexterne,15.115258283255082,-73.6234239546936,45.5994917876783,4029,2.62510967094264,2
749,5337.90022131677,102.80106077763136,45.87823832827424,134.09108673607503,2013.0039956064104,23.36683370734043,nearest_iexterne,23.36683370734043,-73.6225436709772,45.6001800237781,4029,2.62510967094264,2
750,6966.393076569382,19.304946554789613,1355.816912440851,224.11880145996676,1834.1661763236964,32.55026774732353,nearest_fountain,19.304946554789613,-73.6320218369348,45.6161719768647,4324,1.736465265050592,2
751,6977.632150737592,19.304946554789613,1375.075754837139,216.804808705966,1820.612033440987,20.346259076639555,nearest_fountain,19.304946554789613,-73.6320039075628,45.6163452139267,4324,1.736465265050592,2
752,6398.2554687797865,41.44186015013649,1502.427358554726,245.46955851759543,1411.9199680728989,16.736928926874764,nearest_iexterne,16.736928926874764,-73.6233671696083,45.6153413939226,4317,3.0357775557566438,3
753,6395.826778387944,41.44186015013649,1525.8945715176735,242.24296050674843,1372.382816423101,32.42004564259695,nearest_iexterne,32.42004564259695,-73.6229819147581,45.6155981695257,4317,3.0357775557566438,3
754,6440.7675955547975,44.51121997336146,1499.3371340848994,289.2172289643712,1439.7421979819062,5.6541839153170335,nearest_iexterne,5.6541839153170335,-73.6238815881962,45.6155147734799,4317,3.0357775557566438,3
755,5542.773817844274,26.378405198834923,916.7729212282916,26.54882006948295,988.8897489870124,48.40505155242364,nearest_fountain,26.378405198834923,-73.6158586163698,45.6096999695726,4312,1.8832698611479397,2
756,5558.783825795535,26.378405198834923,942.1228021602072,44.078987079922015,978.041145856583,33.379902519261535,nearest_fountain,26.378405198834923,-73.6158288459282,45.6099363840953,4312,1.8832698611479397,2
757,6667.59689770527,12.777511512573517,2123.708017686288,43.868652421135344,781.8814008323735,17.293430118108823,nearest_fountain,12.777511512573517,-73.6198505960804,45.6211231825371,4028,0.5919778927840188,2
758,6663.896264865763,12.777511512573517,2112.7800960439945,55.73504692479007,794.6432084687477,25.45975336339348,nearest_fountain,12.777511512573517,-73.6199366889405,45.6210253712561,4028,0.5919778927840188,2
759,6222.730678369722,48.06313026556291,1781.8835763414393,52.09237561598456,809.7266526610289,11.3785592570031,nearest_iexterne,11.3785592570031,-73.6165172941125,45.6178466800687,4310,0.1364836057332257,1
761,7331.30599116177,35.346619900062386,2715.836909744616,49.15640383493791,677.1431761690731,13.445720049165216,nearest_iexterne,13.445720049165216,-73.6228558790487,45.6271674367124,4246,0.8143728960237456,2
762,7332.373431205624,35.346619900062386,2686.563143340152,53.64834159137645,704.5846382572936,9.387771507632989,nearest_iexterne,9.387771507632989,-73.6232144180064,45.6269728686784,4246,0.8143728960237456,2
763,5332.9675165409535,260.21763426211425,340.85202813418425,270.70299743896135,1467.7661522048002,12.357139948122782,nearest_iexterne,12.357139948122782,-73.6387552080074,45.5986035216403,4290,5.9841537155739335,1
764,5914.519004932188,229.8174953375091,399.1780602858376,270.46772566762417,2260.197752971178,13.951480970901304,nearest_iexterne,13.951480970901304,-73.6290754695459,45.6026153222448,4325,0.0542888274723872,1
765,5349.12391286758,434.0830782095379,663.8013784635973,2.9609150106188755,1369.9934865436232,425.0997561956489,nearest_pcyclable,2.9609150106188755,-73.6438285408623,45.6002067689665,5502,4.283932861372898,1
766,5203.362447429983,236.4806544353196,5157.178996473309,11.538591552975118,3298.228511700459,226.65253834228344,nearest_pcyclable,11.538591552975118,-73.7101459913431,45.5171298510797,5455,0.3496565685015874,1
769,9246.714952444909,66.24749276990309,1240.7448541177066,4.843620781064418,0.0084942903585789,269.80881222010663,nearest_murbain,0.0084942903585789,-73.6062248749791,45.4394744306387,4739,96.49615477175658,12
770,18348.06675884122,5750.304086367854,18315.474921019853,3.027694918559107,0.0055516647620269,38.89136974632648,nearest_murbain,0.0055516647620269,-73.8999586819804,45.5164730454626,5612,11.764067957314316,1
771,8169.83030299512,9.550656747586604,8127.11676421121,6.126859287348391,0.0033151826030475,53.45383764194061,nearest_murbain,0.0033151826030475,-73.7561180604378,45.5119903475464,5102,16.62262811710311,2
772,8171.736017089809,9.550656747586604,8129.001981820049,13.874169129293376,0.0057293747752561,59.3901496559948,nearest_murbain,0.0057293747752561,-73.7560670239591,45.5119122657151,5102,16.62262811710311,2
773,9010.616824323066,17.571213089951897,8967.553037189906,24.82348314372901,0.0060937094782677,42.02501183829627,nearest_murbain,0.0060937094782677,-73.7634306680711,45.506230834807,4963,10.751816299509114,2
774,9008.34796131613,17.571213089951897,8965.317230157914,31.20574645583165,0.0099138916817762,56.38709394918824,nearest_murbain,0.0099138916817762,-73.7635425163926,45.5063679827899,4963,10.751816299509114,2
775,9752.727765666848,22.040698815483783,9709.068977813784,5.071521277301314,0.0003687759228418,35.18196405534941,nearest_murbain,0.0003687759228418,-73.7681543430062,45.4996688952515,4076,112.51966290995573,2
776,9765.70223548546,22.040698815483783,9722.071711655351,1.7918118843325062,0.0030403934702013,30.355810606339503,nearest_murbain,0.0030403934702013,-73.7684272585848,45.4997188254738,4076,112.51966290995573,2
778,23178.207746626143,49.43144716189398,23139.34886248412,208.740560265707,0.0018128084805534,251.19090287886812,nearest_murbain,0.0018128084805534,-73.9384073436021,45.4641400163233,5685,254.15679701574004,5
779,23148.59330411321,49.43144716189398,23109.69144797956,166.5697637058174,0.0033085455056257,266.9369380092755,nearest_murbain,0.0033085455056257,-73.9378447753638,45.4639372783707,5685,254.15679701574004,5
780,23190.890597142912,134.77901661951728,23151.85052837256,40.91582674055256,0.0031088340705885,199.11659834998127,nearest_murbain,0.0031088340705885,-73.9376053053361,45.4627363567996,5685,254.15679701574004,5
781,22659.552990531163,72.91072104694773,22621.43500642762,12.429814009075509,0.0086486872327069,44.61190437195668,nearest_murbain,0.0086486872327069,-73.9359948389611,45.4714929177739,5685,254.15679701574004,5
782,22626.574019509248,72.91072104694773,22588.38067917826,3.5343252927432407,0.0022127841906763,33.6480115487084,nearest_murbain,0.0022127841906763,-73.9352666530871,45.4710832043718,5685,254.15679701574004,5
783,5849.667017064581,832.6547476923213,2346.375780919843,2.6780206572543044,0.0071659756689062,102.64182979191013,nearest_murbain,0.0071659756689062,-73.6045622819175,45.6200811746924,3740,10.845531502185562,1
784,548.8126480171333,63.96084408421204,157.34010470869535,117.51938018793544,1227.7840474827326,40.98922241816305,nearest_iexterne,40.98922241816305,-73.587113200291,45.5317565636143,3988,10.511185904012024,5
785,447.12085781569056,125.30803264150042,206.04407770579277,44.62345767760879,1284.4794685083598,38.16160126172392,nearest_iexterne,38.16160126172392,-73.5883385165854,45.5312243579536,3988,10.511185904012024,5
786,571.8858682228083,63.96084408421204,217.2244110708925,140.53440047519277,1286.5421167045583,33.553397791572706,nearest_iexterne,33.553397791572706,-73.5875932707014,45.5322227627523,3988,10.511185904012024,5
787,675.9122286949611,105.94056443911632,197.53997581386665,36.35834360410678,1267.9895280557034,52.37957633212082,nearest_pcyclable,36.35834360410678,-73.5866539337464,45.5329103257953,3988,10.511185904012024,5
788,598.2802585191968,174.9855856281637,283.7343467522922,21.839427595127283,1459.1607677318652,41.816032547908456,nearest_pcyclable,21.839427595127283,-73.589272774503,45.5332646451698,3988,10.511185904012024,5
789,3135.3634694904617,158.386084523968,562.8473629301566,33.41914753480407,0.0021706167158101,236.84730229799823,nearest_murbain,0.0021706167158101,-73.6543580604167,45.5817081960568,5449,31.503039362363765,10
790,2795.3942753347965,47.59762274653503,855.3127564122259,1.766985062234837,0.003536573457025,41.157206946059006,nearest_murbain,0.003536573457025,-73.6572116336153,45.5792042146597,5449,31.503039362363765,10
791,2747.8492292052088,47.59762274653503,881.7286814954984,13.167735559614634,0.0037259003369298,13.333155610212708,nearest_murbain,0.0037259003369298,-73.657406423362,45.5787983925638,5449,31.503039362363765,10
792,2649.890165848058,235.2532461317552,1061.693176192244,10.08986219041456,0.0034296665094172,96.90765120431806,nearest_murbain,0.0034296665094172,-73.6596679941887,45.5784620465188,5449,31.503039362363765,10
793,2416.2302018636115,52.59073038744675,1193.960688943093,9.773490051888622,0.0068388117190219,117.76856211993396,nearest_murbain,0.0068388117190219,-73.6603706028604,45.5764036879989,5449,31.503039362363765,10
794,2297.0951060796137,124.84125960659732,1343.3288694983676,72.71961443889757,0.0061113702275974,160.17052484298873,nearest_murbain,0.0061113702275974,-73.6619875578576,45.575665704342,5449,31.503039362363765,10
795,2231.597057323024,124.84125960659732,1465.8321470229591,6.416103032273351,0.0070067897745773,244.16854447134983,nearest_murbain,0.0070067897745773,-73.6635338992989,45.5753787044645,5449,31.503039362363765,10
